test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
YGL073W	YGL073W	HSF1	chrVII:368598-371365	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL074C	YGL074C	YGL074C	chrVII:368598-371365	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL075C	YGL075C	MPS2	chrVII:366927-368091	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL076C	YGL076C	RPL7A	chrVII:364337-365999	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL077C	YGL077C	HNM1	chrVII:362227-363919	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL078C	YGL078C	DBP3	chrVII:360290-361862	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL079W	YGL079W	YGL079W	chrVII:359446-360103	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL080W	YGL080W	FMP37	chrVII:358638-359031	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL081W	YGL081W	YGL081W	chrVII:357379-358342	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL082W	YGL082W	YGL082W	chrVII:355829-356975	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL083W	YGL083W	SCY1	chrVII:353060-355475	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL084C	YGL084C	GUP1	chrVII:350618-352301	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL085W	YGL085W	YGL085W	chrVII:349618-350443	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL086W	YGL086W	MAD1	chrVII:347121-349371	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL087C	YGL087C	MMS2	chrVII:346408-346907	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL088W	YGL088W	YGL088W	chrVII:345838-346233	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL089C	YGL089C	MF(ALPHA)2	chrVII:344793-345156	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL090W	YGL090W	LIF1	chrVII:343321-344587	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL091C	YGL091C	NBP35	chrVII:342058-343045	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL092W	YGL092W	NUP145	chrVII:337908-341862	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL093W	YGL093W	SPC105	chrVII:334888-337642	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL094C	YGL094C	PAN2	chrVII:331120-334468	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL095C	YGL095C	VPS45	chrVII:328876-330610	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL096W	YGL096W	TOS8	chrVII:325333-326164	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL097W	YGL097W	SRM1	chrVII:321784-323233	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL098W	YGL098W	USE1	chrVII:317344-318082	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL099W	YGL099W	LSG1	chrVII:314633-316556	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL100W	YGL100W	SEH1	chrVII:313236-314286	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL101W	YGL101W	YGL101W	chrVII:312195-312843	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL102C	YGL102C	YGL102C	chrVII:310969-311936	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL103W	YGL103W	RPL28	chrVII:310969-311936	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL104C	YGL104C	VPS73	chrVII:308715-310176	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL105W	YGL105W	ARC1	chrVII:307439-308570	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL106W	YGL106W	MLC1	chrVII:306562-307012	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL107C	YGL107C	RMD9	chrVII:304335-306276	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL108C	YGL108C	YGL108C	chrVII:303515-304074	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL109W	YGL109W	YGL109W	chrVII:303515-304074	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL110C	YGL110C	CUE3	chrVII:301539-303414	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL111W	YGL111W	NSA1	chrVII:299980-301372	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL112C	YGL112C	TAF6	chrVII:298180-299731	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL113W	YGL113W	SLD3	chrVII:295934-297941	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL114W	YGL114W	YGL114W	chrVII:293462-295640	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL115W	YGL115W	SNF4	chrVII:292035-293004	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL116W	YGL116W	CDC20	chrVII:289811-291644	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL117W	YGL117W	YGL117W	chrVII:288517-289315	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL118C	YGL118C	YGL118C	chrVII:288019-288457	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL119W	YGL119W	ABC1	chrVII:284447-285953	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL120C	YGL120C	PRP43	chrVII:281639-283943	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL121C	YGL121C	GPG1	chrVII:280782-281163	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL122C	YGL122C	NAB2	chrVII:278951-280529	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL123C-A	YGL123C-A	YGL123C-A	chrVII:277622-278387	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL123W	YGL123W	RPS2	chrVII:277622-278387	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL124C	YGL124C	MON1	chrVII:274785-276720	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL125W	YGL125W	MET13	chrVII:272525-274328	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL126W	YGL126W	SCS3	chrVII:271002-272145	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL127C	YGL127C	SOH1	chrVII:270397-270781	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL128C	YGL128C	CWC23	chrVII:269298-270150	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL129C	YGL129C	RSM23	chrVII:267727-269194	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL130W	YGL130W	CEG1	chrVII:266149-267529	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL131C	YGL131C	SNT2	chrVII:261584-265864	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL132W	YGL132W	YGL132W	chrVII:261584-265864	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL133W	YGL133W	ITC1	chrVII:257711-261506	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL134W	YGL134W	PCL10	chrVII:255667-256969	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL135W	YGL135W	RPL1B	chrVII:254645-255299	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL136C	YGL136C	MRM2	chrVII:252901-253864	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL137W	YGL137W	SEC27	chrVII:249873-252743	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL138C	YGL138C	YGL138C	chrVII:248498-249536	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL139W	YGL139W	FLC3	chrVII:245720-248129	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL140C	YGL140C	YGL140C	chrVII:241357-245017	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL141W	YGL141W	HUL5	chrVII:238357-241090	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL142C	YGL142C	GPI10	chrVII:236273-238124	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL143C	YGL143C	MRF1	chrVII:234721-235963	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL144C	YGL144C	ROG1	chrVII:232454-234512	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL145W	YGL145W	TIP20	chrVII:230247-232353	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL146C	YGL146C	RRT6	chrVII:228755-229691	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL147C	YGL147C	RPL9A	chrVII:227758-228334	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL148W	YGL148W	ARO2	chrVII:226403-227534	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL149W	YGL149W	YGL149W	chrVII:221108-225882	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL150C	YGL150C	INO80	chrVII:221108-225882	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL151W	YGL151W	NUT1	chrVII:217528-220927	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL152C	YGL152C	YGL152C	chrVII:216277-217374	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL153W	YGL153W	PEX14	chrVII:216277-217374	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL154C	YGL154C	LYS5	chrVII:215282-216101	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL155W	YGL155W	CDC43	chrVII:214085-215216	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL156W	YGL156W	AMS1	chrVII:210420-213672	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL157W	YGL157W	YGL157W	chrVII:209010-210054	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL158W	YGL158W	RCK1	chrVII:207037-208576	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL159W	YGL159W	YGL159W	chrVII:202726-203839	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL160W	YGL160W	AIM14	chrVII:200566-202279	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL161C	YGL161C	YIP5	chrVII:199215-200148	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL162W	YGL162W	SUT1	chrVII:198143-199043	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL163C	YGL163C	RAD54	chrVII:193712-196409	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL164C	YGL164C	YRB30	chrVII:191983-193306	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL165C	YGL165C	YGL165C	chrVII:191134-191982	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL166W	YGL166W	CUP2	chrVII:191134-191982	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL167C	YGL167C	PMR1	chrVII:187469-190474	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL168W	YGL168W	HUR1	chrVII:187469-190474	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL169W	YGL169W	SUA5	chrVII:186064-187345	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL170C	YGL170C	SPO74	chrVII:184158-185400	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL171W	YGL171W	ROK1	chrVII:182395-184090	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL172W	YGL172W	NUP49	chrVII:180705-182124	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL173C	YGL173C	KEM1	chrVII:175532-180119	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL174W	YGL174W	BUD13	chrVII:174550-175351	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL175C	YGL175C	SAE2	chrVII:173290-174328	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL176C	YGL176C	YGL176C	chrVII:171420-173085	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL177W	YGL177W	YGL177W	chrVII:167357-170577	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL178W	YGL178W	MPT5	chrVII:167357-170577	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL179C	YGL179C	TOS3	chrVII:163414-165097	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL180W	YGL180W	ATG1	chrVII:160070-162764	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL181W	YGL181W	GTS1	chrVII:157911-159102	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL182C	YGL182C	YGL182C	chrVII:156548-157602	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL183C	YGL183C	MND1	chrVII:156548-157602	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL184C	YGL184C	STR3	chrVII:154620-156018	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL185C	YGL185C	YGL185C	chrVII:153172-154312	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL186C	YGL186C	TPN1	chrVII:151042-152782	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL187C	YGL187C	COX4	chrVII:149709-150177	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL188C	YGL188C	YGL188C	chrVII:149348-149522	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL188C-A	YGL188C-A	YGL188C-A	chrVII:148829-148970	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL189C	YGL189C	RPS26A	chrVII:148234-148594	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL190C	YGL190C	CDC55	chrVII:145814-147395	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL191W	YGL191W	COX13	chrVII:144813-145203	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL192W	YGL192W	IME4	chrVII:142251-144054	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL193C	YGL193C	YGL193C	chrVII:141921-142233	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL194C	YGL194C	HOS2	chrVII:140373-141732	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL194C-A	YGL194C-A	YGL194C-A	chrVII:139724-139967	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL195W	YGL195W	GCN1	chrVII:131530-139549	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL196W	YGL196W	DSD1	chrVII:129887-131174	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL197W	YGL197W	MDS3	chrVII:124702-129166	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL198W	YGL198W	YIP4	chrVII:123576-124303	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL199C	YGL199C	YGL199C	chrVII:123576-124303	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL200C	YGL200C	EMP24	chrVII:122698-123310	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL201C	YGL201C	MCM6	chrVII:117857-120911	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL202W	YGL202W	ARO8	chrVII:116062-117565	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL203C	YGL203C	KEX1	chrVII:112478-114668	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL204C	YGL204C	YGL204C	chrVII:111703-112009	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL205W	YGL205W	POX1	chrVII:108161-110408	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL206C	YGL206C	CHC1	chrVII:102546-107508	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL207W	YGL207W	SPT16	chrVII:98972-102080	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL208W	YGL208W	SIP2	chrVII:97341-98589	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL209W	YGL209W	MIG2	chrVII:95861-97010	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL210W	YGL210W	YPT32	chrVII:93796-94465	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL211W	YGL211W	NCS6	chrVII:92515-93595	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL212W	YGL212W	VAM7	chrVII:91435-92386	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL213C	YGL213C	SKI8	chrVII:90010-91251	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL214W	YGL214W	YGL214W	chrVII:90010-91251	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL215W	YGL215W	CLG1	chrVII:87979-89338	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL216W	YGL216W	KIP3	chrVII:84837-87301	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL217C	YGL217C	YGL217C	chrVII:84837-87301	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL218W	YGL218W	YGL218W	chrVII:82876-84299	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL219C	YGL219C	MDM34	chrVII:82876-84299	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL220W	YGL220W	FRA2	chrVII:82372-82735	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL221C	YGL221C	NIF3	chrVII:81424-82291	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL222C	YGL222C	EDC1	chrVII:80657-81185	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL223C	YGL223C	COG1	chrVII:79110-80364	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL224C	YGL224C	SDT1	chrVII:78013-78856	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL225W	YGL225W	VRG4	chrVII:76892-77906	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL226C-A	YGL226C-A	OST5	chrVII:72747-73157	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL226W	YGL226W	MTC3	chrVII:73338-73710	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL227W	YGL227W	VID30	chrVII:69670-72547	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL228W	YGL228W	SHE10	chrVII:67597-69331	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL229C	YGL229C	SAP4	chrVII:64502-66959	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL230C	YGL230C	YGL230C	chrVII:63771-64215	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL231C	YGL231C	EMC4	chrVII:63047-63620	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL232W	YGL232W	TAN1	chrVII:62074-63002	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL233W	YGL233W	SEC15	chrVII:59121-61854	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL234W	YGL234W	ADE5,7	chrVII:56481-58890	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL235W	YGL235W	YGL235W	chrVII:53786-55815	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL236C	YGL236C	MTO1	chrVII:53786-55815	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL237C	YGL237C	HAP2	chrVII:52730-53528	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL238W	YGL238W	CSE1	chrVII:49430-52434	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL239C	YGL239C	YGL239C	chrVII:49430-52434	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL240W	YGL240W	DOC1	chrVII:48612-49365	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL241W	YGL241W	KAP114	chrVII:45444-48459	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL242C	YGL242C	YGL242C	chrVII:44651-45197	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL243W	YGL243W	TAD1	chrVII:43306-44509	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL244W	YGL244W	RTF1	chrVII:41497-43174	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL245W	YGL245W	GUS1	chrVII:39022-41149	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL246C	YGL246C	RAI1	chrVII:37616-38780	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL247W	YGL247W	BRR6	chrVII:36932-37526	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL248W	YGL248W	PDE1	chrVII:35652-36762	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL249W	YGL249W	ZIP2	chrVII:33097-35212	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL250W	YGL250W	RMR1	chrVII:31909-32635	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL251C	YGL251C	HFM1	chrVII:27920-31636	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL252C	YGL252C	RTG2	chrVII:25717-27484	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL253W	YGL253W	HXK2	chrVII:23934-25395	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL254W	YGL254W	FZF1	chrVII:22303-23203	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL255W	YGL255W	ZRT1	chrVII:20977-22108	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL256W	YGL256W	ADH4	chrVII:15158-16307	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL257C	YGL257C	MNT2	chrVII:12480-14157	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL258W	YGL258W	VEL1	chrVII:11109-11730	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL258W-A	YGL258W-A	YGL258W-A	chrVII:9161-9395	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL259W	YGL259W	YPS5	chrVII:8469-8967	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL260W	YGL260W	YGL260W	chrVII:6859-7090	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL261C	YGL261C	PAU11	chrVII:6289-6652	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL262W	YGL262W	YGL262W	chrVII:5311-5839	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGL263W	YGL263W	COS12	chrVII:2789-3932	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR001C	YGR001C	YGR001C	chrVII:497136-498038	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR002C	YGR002C	SWC4	chrVII:498479-499910	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR003W	YGR003W	CUL3	chrVII:500135-502370	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR004W	YGR004W	PEX31	chrVII:502941-504330	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR005C	YGR005C	TFG2	chrVII:504660-505863	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR006W	YGR006W	PRP18	chrVII:506073-506829	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR007W	YGR007W	MUQ1	chrVII:506972-507944	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR008C	YGR008C	STF2	chrVII:508113-508368	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR009C	YGR009C	SEC9	chrVII:509050-511006	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR010W	YGR010W	NMA2	chrVII:511548-512827	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR011W	YGR011W	YGR011W	chrVII:511548-512827	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR012W	YGR012W	YGR012W	chrVII:513162-514344	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR013W	YGR013W	SNU71	chrVII:514557-516420	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR014W	YGR014W	MSB2	chrVII:516946-520867	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR015C	YGR015C	YGR015C	chrVII:521093-522080	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR016W	YGR016W	YGR016W	chrVII:522264-522837	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR017W	YGR017W	YGR017W	chrVII:523790-524698	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR018C	YGR018C	YGR018C	chrVII:523790-524698	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR019W	YGR019W	UGA1	chrVII:525232-526648	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR020C	YGR020C	VMA7	chrVII:526976-527333	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR021W	YGR021W	YGR021W	chrVII:527635-528508	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR022C	YGR022C	YGR022C	chrVII:529260-530923	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR023W	YGR023W	MTL1	chrVII:529260-530923	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR024C	YGR024C	THG1	chrVII:531886-532600	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR025W	YGR025W	YGR025W	chrVII:532642-532945	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR026W	YGR026W	YGR026W	chrVII:532988-533825	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR027C	YGR027C	RPS25A	chrVII:534135-534462	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR027W-A	YGR027W-A	YGR027W-A	chrVII:536060-541329	Batch	Chem	LOWDATA	0	0	0	0	1	1	no
YGR027W-B	YGR027W-B	YGR027W-B	chrVII:536060-541329	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR028W	YGR028W	MSP1	chrVII:542206-543295	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR029W	YGR029W	ERV1	chrVII:543556-544209	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR030C	YGR030C	POP6	chrVII:545684-546161	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR031C-A	YGR031C-A	NAG1	chrVII:546444-547473	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR031W	YGR031W	YGR031W	chrVII:546444-547473	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR032W	YGR032W	GSC2	chrVII:548267-553955	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR033C	YGR033C	TIM21	chrVII:554251-554971	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR034W	YGR034W	RPL26B	chrVII:555815-556676	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR035C	YGR035C	YGR035C	chrVII:557075-557426	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR035W-A	YGR035W-A	YGR035W-A	chrVII:557568-557790	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR036C	YGR036C	CAX4	chrVII:558152-558872	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR037C	YGR037C	ACB1	chrVII:559734-559998	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR038C-A	YGR038C-A	YGR038C-A	chrVII:562202-567471	Batch	Chem	LOWDATA	0	0	0	0	1	1	no
YGR038C-B	YGR038C-B	YGR038C-B	chrVII:562202-567471	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR038W	YGR038W	ORM1	chrVII:560685-561354	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR039W	YGR039W	YGR039W	chrVII:574891-575203	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR040W	YGR040W	KSS1	chrVII:575401-576508	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR041W	YGR041W	BUD9	chrVII:577490-579134	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR042W	YGR042W	YGR042W	chrVII:579479-580295	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR043C	YGR043C	NQM1	chrVII:580438-581440	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YGR044C	YGR044C	RME1	chrVII:582993-583896	Batch	Chem	NOTEST	0	0	0	0	1	1	no
